Model,ROC_AUC,PR_AUC,TrainingTime,Std_Threshold,Std_Accuracy,Std_Precision,Std_Recall,Std_F1,Opt_Threshold,Opt_Accuracy,Opt_Precision,Opt_Recall,Opt_F1
30min|win=48|f=19-ultimate-Peephole,0.9091114888964836,0.9264131450234898,1054.3245358467102,0.5,0.8254635352286773,0.8568329718004338,0.781404549950544,0.8173823072943611,0.43047669529914856,0.8262051915945612,0.8299149574787393,0.8204747774480712,0.8251678686893807
